transaction_id,timestamp,amount,merchant_category,customer_age,account_age_days,transaction_count_24h,region,device_type,is_international,is_fraud
T000053,2025-01-03 05:00:00,118.84360776214974,Services,54,956,2,West,Mobile,1,0
T000054,2025-01-03 06:00:00,99.12292448894398,Services,50,2208,2,West,Mobile,0,0
T000055,2025-01-03 07:00:00,129.2591642759664,Online,60,288,6,South,Desktop,1,0
T000056,2025-01-03 08:00:00,261.07837742458463,Food,48,474,5,South,Desktop,0,0
T000057,2025-01-03 09:00:00,236.3345089453318,Travel,73,3121,2,South,Desktop,1,0
T000058,2025-01-03 10:00:00,321.45315507508946,Travel,70,1164,8,South,Desktop,1,0
T000059,2025-01-03 11:00:00,159.8893085883868,Retail,60,2894,6,West,Mobile,1,0
T000060,2025-01-03 12:00:00,72.87911763626138,Travel,27,770,4,South,Desktop,1,0
T000061,2025-01-03 13:00:00,104.93376214996253,Online,35,2648,3,North,Desktop,1,0
T000062,2025-01-03 14:00:00,52.06065826516098,Services,56,1784,6,South,Mobile,1,0
T000063,2025-01-03 15:00:00,76.28641531316259,Retail,52,639,2,North,Mobile,1,0
T000064,2025-01-03 16:00:00,204.82949074536708,Travel,21,3450,5,North,Mobile,1,1
T000065,2025-01-03 17:00:00,30.12779605072479,Food,74,1844,4,South,Desktop,1,0
T000066,2025-01-03 18:00:00,337.34592109010276,Retail,72,1751,7,East,Mobile,1,0
T000067,2025-01-03 19:00:00,217.88771097780148,Travel,77,2430,3,South,Tablet,0,0
T000068,2025-01-03 20:00:00,15.128758816873619,Services,42,1534,3,North,Desktop,1,0
T000069,2025-01-03 21:00:00,79.47824802113001,Online,32,236,1,North,Mobile,1,0
T000070,2025-01-03 22:00:00,139.30704648946949,Travel,37,2092,4,South,Desktop,1,0
T000071,2025-01-03 23:00:00,41.497001945141385,Retail,27,2,10,West,Mobile,1,0
T000072,2025-01-04 00:00:00,210.6955269335552,Retail,26,347,3,East,Mobile,0,0
T000073,2025-01-04 01:00:00,13.719081090004284,Retail,57,1666,7,North,Mobile,0,0
T000074,2025-01-04 02:00:00,84.613241333747,Retail,27,2668,4,West,Mobile,0,0
T000075,2025-01-04 03:00:00,73.33659838085838,Services,67,3599,6,North,Mobile,1,0
T000076,2025-01-04 04:00:00,295.58933776154487,Travel,79,2530,2,East,Mobile,1,0
T000077,2025-01-04 05:00:00,7.204576557513613,Online,73,279,4,North,Desktop,1,0
T000078,2025-01-04 06:00:00,143.12275070882023,Online,45,1206,0,South,Mobile,0,0
T000079,2025-01-04 07:00:00,60.26630769579519,Retail,40,780,5,East,Tablet,1,0
T000080,2025-01-04 08:00:00,196.48708612288715,Online,70,1730,9,North,Mobile,1,0
T000081,2025-01-04 09:00:00,154.93195185913933,Online,51,1099,5,West,Desktop,1,0
T000082,2025-01-04 10:00:00,34.61700048609396,Travel,33,2206,4,North,Mobile,1,0
T000083,2025-01-04 11:00:00,8.990402589406816,Online,40,769,1,North,Desktop,1,1
T000084,2025-01-04 12:00:00,111.68156874915957,Online,18,2258,2,West,Mobile,1,0
T000085,2025-01-04 13:00:00,23.324943020846195,Retail,26,2775,5,West,Mobile,1,0
T000086,2025-01-04 14:00:00,100.58765194200984,Online,52,3630,6,West,Desktop,1,0
T000087,2025-01-04 15:00:00,169.89845620241903,Retail,44,1485,6,South,Mobile,0,0
T000088,2025-01-04 16:00:00,16.708628367008846,Food,38,371,3,South,Mobile,1,0
T000089,2025-01-04 17:00:00,21.4069424878583,Online,29,3534,4,West,Mobile,1,0
T000090,2025-01-04 18:00:00,210.83460821333253,Food,30,3341,3,West,Mobile,1,0
T000091,2025-01-04 19:00:00,82.27584074142628,Online,33,207,5,East,Mobile,0,0
T000092,2025-01-04 20:00:00,103.8360973587079,Food,48,1266,4,South,Desktop,1,0
T000093,2025-01-04 21:00:00,71.03854690430524,Travel,75,1546,4,North,Mobile,0,0
T000094,2025-01-04 22:00:00,59.86775537040694,Food,26,265,1,North,Tablet,1,0
T000095,2025-01-04 23:00:00,94.4807778324177,Retail,76,1026,4,West,Mobile,0,0
T000096,2025-01-05 00:00:00,35.93823141128961,Food,54,3422,1,South,Mobile,0,0
T000097,2025-01-05 01:00:00,154.91354039224777,Online,52,2256,4,West,Mobile,0,0
T000098,2025-01-05 02:00:00,8.259195503586792,Retail,26,6,5,North,Mobile,1,0
T000099,2025-01-05 03:00:00,62.29941937479886,Services,21,2300,2,West,Mobile,0,0
T000100,2025-01-05 04:00:00,50.92049237340741,Food,72,2943,3,North,Tablet,1,0
T000101,2025-01-05 05:00:00,58.223887858141914,Travel,54,3319,1,North,Desktop,1,0
T000102,2025-01-05 06:00:00,52.41059148459392,Online,58,834,6,South,Tablet,1,0
T000103,2025-01-05 07:00:00,26.217866152993743,Food,68,1287,5,South,Mobile,1,0
T000104,2025-01-05 08:00:00,38.649402830426496,Online,25,1549,4,North,Desktop,1,0
T000105,2025-01-05 09:00:00,135.9453209619596,Online,77,276,5,South,Mobile,0,0
T000106,2025-01-05 10:00:00,70.45264723757337,Services,40,176,4,North,Desktop,1,0
T000107,2025-01-05 11:00:00,15.319923485158252,Services,40,456,4,South,Desktop,1,0
T000108,2025-01-05 12:00:00,361.37286943338717,Services,55,1188,2,South,Desktop,1,0
T000109,2025-01-05 13:00:00,237.43219267534135,Online,55,2133,3,East,Mobile,0,0
T000110,2025-01-05 14:00:00,42.030391908963026,Retail,39,770,2,West,Mobile,1,0
T000111,2025-01-05 15:00:00,205.62538254010454,Travel,76,2320,3,South,Mobile,0,0
T000112,2025-01-05 16:00:00,233.46253603476984,Online,67,1807,1,West,Mobile,0,0
T000113,2025-01-05 17:00:00,103.51227568639595,Online,67,2801,2,North,Desktop,0,0
T000114,2025-01-05 18:00:00,7.9307239133679,Online,69,52,4,North,Desktop,0,0
T000115,2025-01-05 19:00:00,70.13668687981513,Retail,31,929,4,South,Mobile,0,0
T000116,2025-01-05 20:00:00,7.51993466370617,Retail,51,3536,4,West,Mobile,0,0
T000117,2025-01-05 21:00:00,32.10562761261796,Retail,47,150,3,East,Mobile,1,0
T000118,2025-01-05 22:00:00,49.370895065335425,Services,18,3084,5,West,Desktop,1,0
T000119,2025-01-05 23:00:00,124.18798099032276,Online,30,3135,4,East,Mobile,1,0
T000120,2025-01-06 00:00:00,78.10561944623868,Services,39,407,2,South,Desktop,0,0
T000121,2025-01-06 01:00:00,26.76871468755974,Retail,59,3199,0,South,Mobile,1,0
T000122,2025-01-06 02:00:00,113.40601742382488,Services,75,2814,3,East,Mobile,1,0
T000123,2025-01-06 03:00:00,20.921759713567237,Food,21,136,4,West,Mobile,0,0
T000124,2025-01-06 04:00:00,151.7975896934925,Food,67,2119,3,East,Tablet,1,0
T000125,2025-01-06 05:00:00,29.213807934856554,Online,70,1645,1,North,Tablet,0,0
T000126,2025-01-06 06:00:00,154.83107758395013,Services,38,1658,5,East,Desktop,0,0
T000127,2025-01-06 07:00:00,66.65979084228678,Online,30,2783,3,North,Mobile,0,0
T000128,2025-01-06 08:00:00,21.030542498853634,Travel,70,244,6,East,Mobile,0,0
T000129,2025-01-06 09:00:00,405.1459999364898,Travel,25,1476,4,North,Mobile,1,0
T000130,2025-01-06 10:00:00,28.813389167458542,Food,73,3420,3,East,Mobile,1,0
T000131,2025-01-06 11:00:00,24.65152968280082,Online,19,1643,2,South,Mobile,0,0
T000132,2025-01-06 12:00:00,462.3120388149702,Retail,30,3242,8,North,Mobile,0,0
T000133,2025-01-06 13:00:00,168.5363157851311,Services,57,2471,3,West,Mobile,1,0
T000134,2025-01-06 14:00:00,437.18137910762385,Retail,39,1289,4,North,Mobile,0,0
T000135,2025-01-06 15:00:00,13.076487397972144,Retail,74,3363,6,North,Mobile,0,0
T000136,2025-01-06 16:00:00,14.425240783047578,Food,75,1748,3,South,Desktop,1,0
T000137,2025-01-06 17:00:00,141.08176258518827,Travel,48,1017,4,North,Desktop,1,0
T000138,2025-01-06 18:00:00,5.79490225478961,Services,45,2626,2,West,Desktop,1,0
T000139,2025-01-06 19:00:00,54.919867470007134,Retail,56,934,5,East,Desktop,0,0
T000140,2025-01-06 20:00:00,18.347951192727084,Services,73,2375,2,East,Mobile,1,0
T000141,2025-01-06 21:00:00,412.4219455324657,Retail,56,1349,1,East,Mobile,1,0
T000142,2025-01-06 22:00:00,239.3010561376437,Services,56,2531,3,North,Mobile,0,0
T000143,2025-01-06 23:00:00,250.98981467301144,Retail,64,2900,4,South,Mobile,0,0
T000144,2025-01-07 00:00:00,68.29016966757233,Food,32,1189,4,West,Desktop,0,0
T000145,2025-01-07 01:00:00,93.9360877992651,Retail,46,23,2,West,Tablet,1,0
T000146,2025-01-07 02:00:00,204.2950646338929,Online,41,2006,3,East,Tablet,1,0
T000147,2025-01-07 03:00:00,118.26146423454746,Retail,36,1216,2,South,Mobile,1,0
T000148,2025-01-07 04:00:00,131.20404736042136,Online,26,1508,3,North,Mobile,0,0
T000149,2025-01-07 05:00:00,25.10492387330747,Services,64,216,5,North,Mobile,0,0
T000150,2025-01-07 06:00:00,28.909698465514186,Online,41,1074,1,East,Desktop,0,0
T000151,2025-01-07 07:00:00,147.23029469726617,Travel,45,1385,2,East,Tablet,0,1
T000152,2025-01-07 08:00:00,465.12521924310613,Online,37,2979,2,West,Desktop,0,0
T000153,2025-01-07 09:00:00,131.69527700404325,Online,32,3423,1,South,Desktop,0,1
T000154,2025-01-07 10:00:00,167.86778576312886,Online,62,2233,4,West,Tablet,1,0
T000155,2025-01-07 11:00:00,16.926665811775,Online,46,1372,3,East,Tablet,1,0
T000156,2025-01-07 12:00:00,33.992330269326494,Retail,67,3101,8,South,Mobile,1,0
T000157,2025-01-07 13:00:00,4.4277972770251175,Food,34,179,4,West,Desktop,0,0
T000158,2025-01-07 14:00:00,51.211577068711016,Food,78,3597,4,West,Tablet,0,0
T000159,2025-01-07 15:00:00,11.594904682404149,Food,65,906,5,West,Tablet,1,0
T000160,2025-01-07 16:00:00,38.504456280791985,Food,43,1848,4,East,Desktop,1,0
T000161,2025-01-07 17:00:00,93.34888789010617,Services,54,2175,6,South,Desktop,0,0
T000162,2025-01-07 18:00:00,188.08201963805857,Services,79,352,5,East,Mobile,0,0
T000163,2025-01-07 19:00:00,9.141131891745353,Online,77,918,7,West,Mobile,0,0
T000164,2025-01-07 20:00:00,253.27563135711503,Services,66,3282,4,South,Mobile,1,0
T000165,2025-01-07 21:00:00,192.31846752207002,Retail,67,1258,3,South,Mobile,1,0
T000166,2025-01-07 22:00:00,4.396115323028658,Retail,30,2664,1,West,Mobile,1,0
T000167,2025-01-07 23:00:00,146.3127620318351,Online,34,3453,6,East,Desktop,0,0
T000168,2025-01-08 00:00:00,19.897941419848344,Online,43,2020,1,North,Mobile,1,0
T000169,2025-01-08 01:00:00,158.77058518683583,Travel,73,2609,0,South,Mobile,0,0
T000170,2025-01-08 02:00:00,170.48766740926624,Retail,55,2146,3,West,Mobile,1,0
T000171,2025-01-08 03:00:00,77.15865393220258,Retail,24,1982,4,West,Tablet,0,0
T000172,2025-01-08 04:00:00,36.719338825563334,Services,37,1222,9,South,Mobile,0,0
T000173,2025-01-08 05:00:00,43.395644537833164,Food,48,1114,2,South,Desktop,1,0
T000174,2025-01-08 06:00:00,232.74703734164967,Travel,41,454,2,South,Mobile,1,0
T000175,2025-01-08 07:00:00,13.629932774787989,Retail,53,1938,4,West,Mobile,0,0
T000176,2025-01-08 08:00:00,79.22171107079357,Services,57,446,5,West,Mobile,1,0
T000177,2025-01-08 09:00:00,87.38340101626123,Online,37,291,3,North,Tablet,1,0
T000178,2025-01-08 10:00:00,12.289212680147754,Services,49,3609,4,East,Desktop,0,0
T000179,2025-01-08 11:00:00,67.3233118742254,Online,26,37,5,East,Tablet,1,1
T000180,2025-01-08 12:00:00,9.166036277149738,Retail,68,3067,1,East,Desktop,0,0
T000181,2025-01-08 13:00:00,1.1962330185350252,Retail,69,844,5,North,Tablet,0,0
T000182,2025-01-08 14:00:00,116.27592540288619,Travel,67,2370,4,South,Mobile,0,0
T000183,2025-01-08 15:00:00,170.87440259740802,Online,55,3279,5,South,Mobile,1,0
T000184,2025-01-08 16:00:00,464.79349038266844,Online,74,117,4,North,Mobile,0,0
T000185,2025-01-08 17:00:00,69.57506248540975,Food,63,1732,3,North,Mobile,1,0
T000186,2025-01-08 18:00:00,107.13938634002591,Online,52,743,4,East,Mobile,0,0
T000187,2025-01-08 19:00:00,5.042893176597772,Food,57,2570,5,South,Mobile,1,0
T000188,2025-01-08 20:00:00,83.9083584469781,Retail,71,846,6,East,Mobile,1,0
T000189,2025-01-08 21:00:00,114.91171246375102,Retail,70,654,6,East,Desktop,0,0
T000190,2025-01-08 22:00:00,59.346673211467376,Services,57,3462,6,North,Desktop,1,0
T000191,2025-01-08 23:00:00,0.6030431938056678,Travel,73,1073,7,West,Mobile,1,0
T000192,2025-01-09 00:00:00,19.033000688907347,Online,79,2412,9,East,Desktop,0,0
T000193,2025-01-09 01:00:00,73.25918523786302,Travel,31,3203,3,North,Mobile,1,0
T000194,2025-01-09 02:00:00,121.43235241590624,Retail,56,2424,4,East,Mobile,0,1
T000195,2025-01-09 03:00:00,64.57801468535305,Retail,21,15,4,South,Desktop,1,0
T000196,2025-01-09 04:00:00,55.691288339748894,Online,23,3516,2,South,Desktop,0,0
T000197,2025-01-09 05:00:00,14.51692244930791,Services,48,3074,4,West,Mobile,1,0
T000198,2025-01-09 06:00:00,41.78625978101155,Retail,58,1175,4,East,Desktop,0,0
T000199,2025-01-09 07:00:00,33.49456820227023,Retail,67,335,4,South,Mobile,1,0
T000200,2025-01-09 08:00:00,18.600409644004884,Services,18,1749,2,North,Mobile,0,0
T000201,2025-01-09 09:00:00,60.083979116065095,Online,49,1096,4,East,Mobile,1,0
T000202,2025-01-09 10:00:00,3.050918310972038,Services,40,1090,6,North,Mobile,1,0
T000203,2025-01-09 11:00:00,178.49827425295385,Online,45,3251,4,North,Tablet,1,0
T000204,2025-01-09 12:00:00,32.53460182869857,Travel,76,581,5,South,Mobile,1,0
T000205,2025-01-09 13:00:00,148.27602590730217,Retail,31,508,4,South,Mobile,0,0
T000206,2025-01-09 14:00:00,108.24764456793754,Retail,50,641,1,South,Mobile,1,1
T000207,2025-01-09 15:00:00,36.640690797080985,Online,21,2009,5,West,Mobile,0,0
T000208,2025-01-09 16:00:00,50.21692655480309,Online,47,1433,2,North,Desktop,0,0
T000209,2025-01-09 17:00:00,115.32600075942979,Food,68,2623,2,East,Mobile,0,0
T000210,2025-01-09 18:00:00,202.21217803973568,Retail,56,1317,7,South,Mobile,0,0
T000211,2025-01-09 19:00:00,67.02186866181755,Retail,52,355,5,South,Mobile,0,0
T000212,2025-01-09 20:00:00,340.7897204750595,Online,24,3266,7,North,Tablet,1,0
T000213,2025-01-09 21:00:00,80.0485704965042,Retail,48,2037,3,East,Mobile,1,0
T000214,2025-01-09 22:00:00,6.440104157112926,Food,24,1024,6,East,Desktop,0,0
T000215,2025-01-09 23:00:00,57.5604889967757,Retail,40,64,4,South,Tablet,0,0
T000216,2025-01-10 00:00:00,24.060913915888026,Retail,42,238,5,North,Mobile,1,1
T000217,2025-01-10 01:00:00,74.25581107028646,Online,34,969,1,East,Desktop,1,0
T000218,2025-01-10 02:00:00,43.05999733662301,Retail,30,1210,4,East,Mobile,0,0
T000219,2025-01-10 03:00:00,129.63405741029777,Food,23,2936,5,East,Mobile,1,0
T000220,2025-01-10 04:00:00,220.02378292174384,Services,74,3152,6,East,Mobile,1,0
T000221,2025-01-10 05:00:00,14.159399236472906,Travel,70,3335,5,North,Desktop,0,0
T000222,2025-01-10 06:00:00,63.281469713086274,Retail,69,3327,4,East,Desktop,1,0
T000223,2025-01-10 07:00:00,150.36327672424576,Retail,48,3477,8,South,Mobile,0,0
T000224,2025-01-10 08:00:00,131.76876868160403,Retail,31,503,7,North,Mobile,1,0
T000225,2025-01-10 09:00:00,155.2296309634331,Online,77,1566,6,West,Tablet,1,0
T000226,2025-01-10 10:00:00,170.37968468266004,Retail,20,1090,4,North,Mobile,1,0
T000227,2025-01-10 11:00:00,14.554047156682415,Retail,29,3020,4,North,Mobile,1,0
T000228,2025-01-10 12:00:00,8.627257418302388,Retail,25,747,5,West,Tablet,0,0
T000229,2025-01-10 13:00:00,52.977428909639215,Services,47,2443,8,North,Desktop,0,0
T000230,2025-01-10 14:00:00,179.28989833716392,Food,72,3035,3,West,Mobile,0,0
T000231,2025-01-10 15:00:00,69.39602075152601,Online,26,383,2,North,Mobile,1,0
T000232,2025-01-10 16:00:00,37.74287817849051,Retail,45,921,2,South,Tablet,0,0
T000233,2025-01-10 17:00:00,53.30954323108401,Retail,72,367,4,West,Desktop,0,0
T000234,2025-01-10 18:00:00,35.26303735393729,Travel,51,1143,2,East,Desktop,1,0
T000235,2025-01-10 19:00:00,18.093480355928435,Retail,30,2204,1,East,Mobile,0,0
T000236,2025-01-10 20:00:00,76.04407736237097,Food,66,2220,2,East,Mobile,1,0
T000237,2025-01-10 21:00:00,73.96450413026123,Online,30,1950,3,West,Mobile,0,0
T000238,2025-01-10 22:00:00,491.4178873655997,Services,18,630,1,West,Tablet,0,1
T000239,2025-01-10 23:00:00,28.87576232640334,Food,31,1732,4,East,Mobile,0,0
T000240,2025-01-11 00:00:00,263.5197119878708,Retail,74,1920,5,East,Desktop,1,0
T000241,2025-01-11 01:00:00,188.28008595226837,Services,56,2242,3,East,Tablet,1,0
T000242,2025-01-11 02:00:00,58.54079747905085,Retail,33,2970,6,West,Mobile,0,0
T000243,2025-01-11 03:00:00,189.6798890838206,Retail,69,2024,3,North,Desktop,0,0
T000244,2025-01-11 04:00:00,124.8412785963298,Retail,72,2650,3,West,Desktop,0,0
T000245,2025-01-11 05:00:00,1.2475732085691886,Online,43,29,1,West,Mobile,0,0
T000246,2025-01-11 06:00:00,45.37507543890179,Retail,26,2660,5,West,Mobile,1,0
T000247,2025-01-11 07:00:00,0.757611227909701,Travel,43,1597,4,North,Mobile,0,0
T000248,2025-01-11 08:00:00,148.65406175112625,Retail,42,3467,2,South,Mobile,0,0
T000249,2025-01-11 09:00:00,296.9864898827704,Travel,45,3508,3,North,Tablet,1,0
T000250,2025-01-11 10:00:00,5.393095464777051,Travel,35,2648,6,North,Mobile,0,0
T000251,2025-01-11 11:00:00,406.8163842351527,Food,67,317,5,East,Desktop,1,0
T000252,2025-01-11 12:00:00,21.851382993226565,Online,43,3172,4,North,Desktop,1,1
T000253,2025-01-11 13:00:00,247.29327456110727,Retail,39,2258,3,West,Mobile,1,0
T000254,2025-01-11 14:00:00,8.044901623670448,Online,66,11,4,South,Desktop,1,0
T000255,2025-01-11 15:00:00,2.7724267604412036,Retail,68,1943,2,South,Desktop,1,0
T000256,2025-01-11 16:00:00,19.526617394820533,Online,57,633,3,East,Mobile,1,0
T000257,2025-01-11 17:00:00,43.54421538043601,Travel,39,1645,3,North,Mobile,0,0
T000258,2025-01-11 18:00:00,17.024731228504095,Food,47,3085,0,South,Mobile,0,0
T000259,2025-01-11 19:00:00,215.05646453297754,Retail,65,817,2,North,Desktop,0,0
T000260,2025-01-11 20:00:00,16.69076937635558,Retail,39,1728,4,East,Desktop,1,0
T000261,2025-01-11 21:00:00,135.46175769937219,Travel,43,2284,2,East,Mobile,1,0
T000262,2025-01-11 22:00:00,184.12535502091734,Retail,68,2729,6,South,Mobile,0,0
T000263,2025-01-11 23:00:00,82.1145093666558,Travel,39,1618,5,North,Mobile,1,0
T000264,2025-01-12 00:00:00,93.04708018785314,Food,68,242,5,East,Mobile,1,0
T000265,2025-01-12 01:00:00,69.85219151892969,Services,21,2551,10,West,Mobile,0,0
T000266,2025-01-12 02:00:00,61.49741587154519,Food,68,806,6,East,Mobile,1,0
T000267,2025-01-12 03:00:00,132.00816108689344,Travel,40,2343,5,South,Desktop,0,0
T000268,2025-01-12 04:00:00,82.72528958171752,Retail,68,2127,4,East,Desktop,1,0
T000269,2025-01-12 05:00:00,247.43857043654887,Travel,46,857,3,West,Mobile,1,0
T000270,2025-01-12 06:00:00,143.44555247543747,Online,65,2838,7,South,Mobile,1,0
T000271,2025-01-12 07:00:00,54.731196755609965,Retail,30,62,3,East,Mobile,1,0
T000272,2025-01-12 08:00:00,0.31888751446411134,Food,61,1381,6,South,Desktop,1,0
T000273,2025-01-12 09:00:00,339.2637064752183,Online,62,2715,3,West,Desktop,1,0
T000274,2025-01-12 10:00:00,96.90896965879799,Retail,51,3114,6,West,Mobile,0,0
T000275,2025-01-12 11:00:00,70.26622745425051,Online,73,415,1,North,Tablet,0,0
T000276,2025-01-12 12:00:00,158.3449646676506,Online,70,576,3,East,Desktop,0,0
T000277,2025-01-12 13:00:00,152.33684471818162,Retail,37,3464,2,West,Mobile,1,0
T000278,2025-01-12 14:00:00,49.351983973333255,Travel,73,2199,5,South,Mobile,1,0
T000279,2025-01-12 15:00:00,44.36361770540347,Services,72,2777,3,East,Mobile,0,0
T000280,2025-01-12 16:00:00,148.60895622309036,Online,31,2581,5,South,Desktop,0,0
T000281,2025-01-12 17:00:00,25.32210150434369,Online,61,3162,4,East,Mobile,1,1
T000282,2025-01-12 18:00:00,125.48165070131218,Online,65,2116,5,West,Mobile,1,0
T000283,2025-01-12 19:00:00,66.09918603868807,Online,71,2912,3,South,Mobile,0,0
T000284,2025-01-12 20:00:00,68.6494185838371,Food,51,1087,5,North,Mobile,1,0
T000285,2025-01-12 21:00:00,148.17014817333646,Online,22,3332,2,West,Mobile,1,0
T000286,2025-01-12 22:00:00,50.60492574618797,Food,58,3186,5,South,Mobile,0,0
T000287,2025-01-12 23:00:00,22.172237915151985,Retail,77,308,3,North,Mobile,0,0
T000288,2025-01-13 00:00:00,173.4660474167491,Online,29,1899,0,West,Desktop,1,0
T000289,2025-01-13 01:00:00,19.510173201007298,Food,67,1730,8,West,Tablet,1,0
T000290,2025-01-13 02:00:00,5.079956094195909,Travel,31,2488,6,West,Desktop,0,0
T000291,2025-01-13 03:00:00,17.106664622637037,Online,68,2564,4,North,Desktop,0,0
T000292,2025-01-13 04:00:00,10.268276100035658,Food,28,3329,7,West,Mobile,1,0
T000293,2025-01-13 05:00:00,252.95455641898212,Online,66,1995,4,East,Desktop,1,0
T000294,2025-01-13 06:00:00,265.54753250828657,Services,29,1651,2,South,Tablet,0,0
T000295,2025-01-13 07:00:00,189.30432525365896,Online,29,92,4,South,Mobile,0,0
T000296,2025-01-13 08:00:00,89.24531426631711,Services,73,3315,5,North,Desktop,0,0
T000297,2025-01-13 09:00:00,324.33540897267454,Food,23,2102,4,East,Mobile,1,0
T000298,2025-01-13 10:00:00,133.52977558459992,Food,79,1541,4,West,Desktop,0,0
T000299,2025-01-13 11:00:00,73.37849235909451,Travel,46,288,2,South,Desktop,0,0
T000300,2025-01-13 12:00:00,99.32985934721025,Services,78,2798,7,North,Mobile,0,0
